fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
000368,汇添富沪深300安中指数,2014/6/10,0.8895,0.8895,472,464
000368,汇添富沪深300安中指数,2014/5/12,0.8985,0.8985,471,465
000368,汇添富沪深300安中指数,2014/4/10,0.9283,0.9283,469,465
000368,汇添富沪深300安中指数,2014/3/12,0.8791,0.8791,469,468
000368,汇添富沪深300安中指数,2014/2/12,0.9491,0.9491,466,466
000368,汇添富沪深300安中指数,2014/1/08,0.9302,0.9302,465,468
000368,汇添富沪深300安中指数,2013/12/10,1.0158,1.0158,461,466
000368,汇添富沪深300安中指数,2013/11/12,1.0004,1.0004,461,468
000457,上投摩根核心成长,2015/10/30,1.645,1.645,494,417
000457,上投摩根核心成长,2015/9/25,1.426,1.426,492,429
000457,上投摩根核心成长,2015/8/26,1.356,1.356,490,432
000457,上投摩根核心成长,2015/7/29,1.729,1.729,484,414
000457,上投摩根核心成长,2015/7/01,1.82,1.82,481,410
000457,上投摩根核心成长,2015/6/02,2.521,2.521,469,377
000457,上投摩根核心成长,2015/5/05,1.827,1.827,475,412
000457,上投摩根核心成长,2015/4/03,1.748,1.748,473,416
000457,上投摩根核心成长,2015/3/06,1.363,1.363,477,435
000457,上投摩根核心成长,2015/1/30,1.296,1.296,475,439
000457,上投摩根核心成长,2014/12/31,1.271,1.271,474,441
000457,上投摩根核心成长,2014/12/03,1.202,1.202,473,445
000457,上投摩根核心成长,2014/11/05,1.144,1.144,473,449
000457,上投摩根核心成长,2014/10/08,1.151,1.151,471,449
000457,上投摩根核心成长,2014/9/02,1.075,1.075,471,454
000457,上投摩根核心成长,2014/8/05,1.002,1.002,472,458
000457,上投摩根核心成长,2014/7/08,0.988,0.988,471,459
000457,上投摩根核心成长,2014/6/10,0.96,0.96,470,461
000457,上投摩根核心成长,2014/5/12,0.95,0.95,469,463
000457,上投摩根核心成长,2014/4/10,0.989,0.989,467,462
162216,泰达中证500分级,2015/10/30,0.9541,2.0558,492,397
162216,泰达中证500分级,2015/9/25,0.7884,1.8901,489,406
162216,泰达中证500分级,2015/8/26,0.7782,1.8799,486,407
162216,泰达中证500分级,2015/7/29,1.0266,2.1283,481,395
162216,泰达中证500分级,2015/7/01,1.0881,2.1898,477,392
162216,泰达中证500分级,2015/6/02,1.4214,2.5231,469,377
162216,泰达中证500分级,2015/5/05,1.0645,2.1662,470,395
162216,泰达中证500分级,2015/4/03,1.9789,2.0609,468,401
162216,泰达中证500分级,2015/3/06,1.5863,1.6683,471,421
162216,泰达中证500分级,2015/1/30,1.4561,1.5381,471,428
162216,泰达中证500分级,2014/12/31,1.3844,1.4404,470,434
162216,泰达中证500分级,2014/12/03,1.4211,1.4771,467,433
162216,泰达中证500分级,2014/11/05,1.3348,1.3908,467,438
162216,泰达中证500分级,2014/10/08,1.329,1.385,465,439
162216,泰达中证500分级,2014/9/02,1.2244,1.2804,466,445
162216,泰达中证500分级,2014/8/05,1.161,1.217,466,449
162216,泰达中证500分级,2014/7/08,1.0855,1.1415,466,453
162216,泰达中证500分级,2014/6/10,1.0401,1.0961,466,456
162216,泰达中证500分级,2014/5/12,1.032,1.088,465,457
162216,泰达中证500分级,2014/4/10,1.1014,1.1574,461,456
162216,泰达中证500分级,2014/3/12,1.0528,1.1088,461,459
162216,泰达中证500分级,2014/2/12,1.1234,1.1794,458,458
162216,泰达中证500分级,2014/1/08,1.0219,1.0779,460,463
162216,泰达中证500分级,2013/12/10,1.1083,1.1383,456,462
162216,泰达中证500分级,2013/11/12,1.0355,1.0655,458,466
162216,泰达中证500分级,2013/10/15,1.1419,1.1719,453,464
162216,泰达中证500分级,2013/9/06,1.075,1.105,454,468
162216,泰达中证500分级,2013/8/09,1.0289,1.0589,455,471
162216,泰达中证500分级,2013/7/12,0.973,1.003,456,474
162216,泰达中证500分级,2013/6/17,1.008,1.038,454,474
162216,泰达中证500分级,2013/5/15,1.012,1.042,453,476
162216,泰达中证500分级,2013/4/12,0.963,0.993,454,479
162216,泰达中证500分级,2013/3/13,0.981,1.011,453,480
162216,泰达中证500分级,2013/2/06,1.012,1.042,451,481
162216,泰达中证500分级,2013/1/09,0.955,0.985,453,484
162216,泰达中证500分级,2012/12/07,0.869,0.871,458,487
162216,泰达中证500分级,2012/11/09,0.917,0.919,455,488
162216,泰达中证500分级,2012/10/12,0.948,0.95,453,489
162216,泰达中证500分级,2012/9/10,0.986,0.988,451,490
162216,泰达中证500分级,2012/8/13,0.972,0.974,451,492
162216,泰达中证500分级,2012/7/16,0.976,0.978,451,494
162216,泰达中证500分级,2012/6/18,1.074,1.076,446,495
162216,泰达中证500分级,2012/5/21,1.063,1.065,446,496
162216,泰达中证500分级,2012/4/19,1.079,1.081,445,498
162216,泰达中证500分级,2012/3/20,1.088,1.09,445,500
162216,泰达中证500分级,2012/2/21,1.057,1.059,447,502
162216,泰达中证500分级,2012/1/17,0.977,0.979,451,504
162216,泰达中证500分级,2011/12/15,1,1,450,506
162510,国联安双力中小板综指(LOF),2015/10/30,1.793,1.861,493,407
162510,国联安双力中小板综指(LOF),2015/9/25,1.498,1.566,491,422
162510,国联安双力中小板综指(LOF),2015/8/26,1.501,1.569,488,422
162510,国联安双力中小板综指(LOF),2015/7/29,1.931,1.999,482,401
162510,国联安双力中小板综指(LOF),2015/7/01,2.084,2.152,477,394
162510,国联安双力中小板综指(LOF),2015/6/02,2.785,2.853,465,361
162510,国联安双力中小板综指(LOF),2015/5/05,1.989,2.057,472,401
162510,国联安双力中小板综指(LOF),2015/4/03,1.92,1.988,469,405
162510,国联安双力中小板综指(LOF),2015/3/06,1.493,1.561,473,426
162510,国联安双力中小板综指(LOF),2015/1/30,1.367,1.435,473,433
162510,国联安双力中小板综指(LOF),2014/12/31,1.271,1.339,472,438
162510,国联安双力中小板综指(LOF),2014/12/03,1.349,1.417,469,436
162510,国联安双力中小板综指(LOF),2014/11/05,1.296,1.364,468,439
162510,国联安双力中小板综指(LOF),2014/10/08,1.304,1.372,466,440
162510,国联安双力中小板综指(LOF),2014/9/02,1.196,1.264,466,446
162510,国联安双力中小板综指(LOF),2014/8/05,1.118,1.186,467,450
162510,国联安双力中小板综指(LOF),2014/7/08,1.071,1.139,466,453
162510,国联安双力中小板综指(LOF),2014/6/10,1.021,1.089,466,456
162510,国联安双力中小板综指(LOF),2014/5/12,1.008,1.076,465,458
162510,国联安双力中小板综指(LOF),2014/4/10,1.056,1.124,462,457
162510,国联安双力中小板综指(LOF),2014/3/12,1.061,1.096,462,460
162510,国联安双力中小板综指(LOF),2014/2/12,1.136,1.171,458,458
162510,国联安双力中小板综指(LOF),2014/1/08,1.049,1.084,460,463
162510,国联安双力中小板综指(LOF),2013/12/10,1.064,1.099,458,464
162510,国联安双力中小板综指(LOF),2013/11/12,1.004,1.039,459,467
162510,国联安双力中小板综指(LOF),2013/10/15,1.095,1.13,454,466
162510,国联安双力中小板综指(LOF),2013/9/06,1.028,1.063,456,469
162510,国联安双力中小板综指(LOF),2013/8/09,1.003,1.038,456,472
162510,国联安双力中小板综指(LOF),2013/7/12,0.942,0.977,458,475
162510,国联安双力中小板综指(LOF),2013/6/17,0.982,1.017,455,475
162510,国联安双力中小板综指(LOF),2013/5/15,0.969,1.004,455,477
162510,国联安双力中小板综指(LOF),2013/4/12,0.904,0.939,457,480
162510,国联安双力中小板综指(LOF),2013/3/13,0.95,0.95,456,481
162510,国联安双力中小板综指(LOF),2013/2/06,0.957,0.957,455,483
162510,国联安双力中小板综指(LOF),2013/1/09,0.921,0.921,456,485
162510,国联安双力中小板综指(LOF),2012/12/07,0.821,0.821,460,488
162510,国联安双力中小板综指(LOF),2012/11/09,0.875,0.875,457,488
162510,国联安双力中小板综指(LOF),2012/10/12,0.927,0.927,454,489
162510,国联安双力中小板综指(LOF),2012/9/10,0.966,0.966,452,491
162510,国联安双力中小板综指(LOF),2012/8/13,0.942,0.942,453,492
162510,国联安双力中小板综指(LOF),2012/7/16,0.935,0.935,453,494
162510,国联安双力中小板综指(LOF),2012/6/18,1.009,1.009,449,495
162510,国联安双力中小板综指(LOF),2012/5/21,0.984,0.984,450,497
162510,国联安双力中小板综指(LOF),2012/4/19,1.002,1.002,449,498
162711,广发中证500ETF联接(LOF),2015/10/30,1.4672,1.4672,494,426
162711,广发中证500ETF联接(LOF),2015/9/25,1.2855,1.2855,492,436
162711,广发中证500ETF联接(LOF),2015/8/26,1.316,1.316,490,434
162711,广发中证500ETF联接(LOF),2015/7/29,1.6571,1.6571,485,418
162711,广发中证500ETF联接(LOF),2015/7/01,1.7935,1.7935,481,412
162711,广发中证500ETF联接(LOF),2015/6/02,2.3097,2.3097,472,387
162711,广发中证500ETF联接(LOF),2015/5/05,1.7569,1.7569,476,415
162711,广发中证500ETF联接(LOF),2015/4/03,1.6432,1.6432,474,421
162711,广发中证500ETF联接(LOF),2015/3/06,1.3258,1.3258,477,437
162711,广发中证500ETF联接(LOF),2015/1/30,1.2242,1.2242,477,443
162711,广发中证500ETF联接(LOF),2014/12/31,1.1573,1.1573,476,447
162711,广发中证500ETF联接(LOF),2014/12/03,1.1659,1.1659,474,447
162711,广发中证500ETF联接(LOF),2014/11/05,1.0945,1.0945,474,451
162711,广发中证500ETF联接(LOF),2014/10/08,1.0948,1.0948,473,452
162711,广发中证500ETF联接(LOF),2014/9/02,1.0072,1.0072,473,457
162711,广发中证500ETF联接(LOF),2014/8/05,0.9496,0.9496,473,460
162711,广发中证500ETF联接(LOF),2014/7/08,0.8945,0.8945,473,463
162711,广发中证500ETF联接(LOF),2014/6/10,0.8502,0.8502,474,466
162711,广发中证500ETF联接(LOF),2014/5/12,0.8422,0.8422,473,467
162711,广发中证500ETF联接(LOF),2014/4/10,0.89,0.89,470,466
162711,广发中证500ETF联接(LOF),2014/3/12,0.855,0.855,470,468
162711,广发中证500ETF联接(LOF),2014/2/12,0.9154,0.9154,467,467
162711,广发中证500ETF联接(LOF),2014/1/08,0.837,0.837,469,471
162711,广发中证500ETF联接(LOF),2013/12/10,0.8839,0.8839,466,471
162711,广发中证500ETF联接(LOF),2013/11/12,0.8271,0.8271,467,474
162711,广发中证500ETF联接(LOF),2013/10/15,0.9124,0.9124,463,472
162711,广发中证500ETF联接(LOF),2013/9/06,0.854,0.854,464,475
162711,广发中证500ETF联接(LOF),2013/8/09,0.817,0.817,465,478
162711,广发中证500ETF联接(LOF),2013/7/12,0.776,0.776,466,480
162711,广发中证500ETF联接(LOF),2013/6/17,0.81,0.81,464,480
162711,广发中证500ETF联接(LOF),2013/5/15,0.81,0.81,463,481
162711,广发中证500ETF联接(LOF),2013/4/12,0.765,0.765,465,483
162711,广发中证500ETF联接(LOF),2013/3/13,0.775,0.775,464,485
162711,广发中证500ETF联接(LOF),2013/2/06,0.796,0.796,462,486
162711,广发中证500ETF联接(LOF),2013/1/09,0.752,0.752,464,487
162711,广发中证500ETF联接(LOF),2012/12/07,0.67,0.67,467,490
162711,广发中证500ETF联接(LOF),2012/11/09,0.706,0.706,465,491
162711,广发中证500ETF联接(LOF),2012/10/12,0.731,0.731,464,491
162711,广发中证500ETF联接(LOF),2012/9/10,0.756,0.756,462,493
162711,广发中证500ETF联接(LOF),2012/8/13,0.747,0.747,463,494
162711,广发中证500ETF联接(LOF),2012/7/16,0.745,0.745,463,495
162711,广发中证500ETF联接(LOF),2012/6/18,0.82,0.82,459,496
162711,广发中证500ETF联接(LOF),2012/5/21,0.812,0.812,459,497
162711,广发中证500ETF联接(LOF),2012/4/19,0.821,0.821,458,499
162711,广发中证500ETF联接(LOF),2012/3/20,0.831,0.831,458,500
162711,广发中证500ETF联接(LOF),2012/2/21,0.805,0.805,459,501
162711,广发中证500ETF联接(LOF),2012/1/17,0.741,0.741,463,503
162711,广发中证500ETF联接(LOF),2011/12/19,0.775,0.775,461,504
162711,广发中证500ETF联接(LOF),2011/11/21,0.887,0.887,456,506
162711,广发中证500ETF联接(LOF),2011/10/24,0.839,0.839,458,507
162711,广发中证500ETF联接(LOF),2011/9/19,0.921,0.921,455,510
162711,广发中证500ETF联接(LOF),2011/8/19,0.978,0.978,452,512
162711,广发中证500ETF联接(LOF),2011/7/22,1.062,1.062,449,515
162711,广发中证500ETF联接(LOF),2011/6/24,1.001,1.001,452,515
162711,广发中证500ETF联接(LOF),2011/5/26,1.013,1.013,452,517
162711,广发中证500ETF联接(LOF),2011/4/27,1.085,1.085,449,520
162711,广发中证500ETF联接(LOF),2011/3/28,1.146,1.146,447,523
162711,广发中证500ETF联接(LOF),2011/2/28,1.124,1.124,449,524
162711,广发中证500ETF联接(LOF),2011/1/24,0.981,0.981,456,523
162711,广发中证500ETF联接(LOF),2010/12/24,1.107,1.107,452,528
162711,广发中证500ETF联接(LOF),2010/11/26,1.158,1.158,451,530
162711,广发中证500ETF联接(LOF),2010/10/29,1.121,1.121,453,531
162711,广发中证500ETF联接(LOF),2010/9/21,1.013,1.013,459,530
162711,广发中证500ETF联接(LOF),2010/8/24,0.996,0.996,461,531
162711,广发中证500ETF联接(LOF),2010/7/27,0.914,0.914,465,529
162711,广发中证500ETF联接(LOF),2010/6/29,0.844,0.844,468,528
162711,广发中证500ETF联接(LOF),2010/5/27,0.945,0.945,466,533
162711,广发中证500ETF联接(LOF),2010/4/28,1.048,1.048,463,537
162711,广发中证500ETF联接(LOF),2010/3/30,1.057,1.057,464,539
162711,广发中证500ETF联接(LOF),2010/3/02,1.046,1.046,466,540
162711,广发中证500ETF联接(LOF),2010/1/26,0.963,0.963,470,538
162711,广发中证500ETF联接(LOF),2009/11/26,1,1,472,541
159927,鹏华沪深300ETF,2015/10/30,3.5626,1.5765,494,421
159927,鹏华沪深300ETF,2015/9/25,3.2757,1.4496,491,427
159927,鹏华沪深300ETF,2015/8/26,3.0774,1.3618,490,432
159927,鹏华沪深300ETF,2015/7/29,3.9921,1.7666,484,413
159927,鹏华沪深300ETF,2015/7/01,4.2959,1.9011,480,407
159927,鹏华沪深300ETF,2015/6/02,5.2014,2.3018,472,388
159927,鹏华沪深300ETF,2015/5/05,4.6307,2.0492,472,401
159927,鹏华沪深300ETF,2015/4/03,4.2036,1.8602,471,411
159927,鹏华沪深300ETF,2015/3/06,3.5132,1.5547,473,426
159927,鹏华沪深300ETF,2015/1/30,3.4724,1.5366,471,428
159927,鹏华沪深300ETF,2014/12/31,3.5725,1.5809,467,427
159927,鹏华沪深300ETF,2014/12/03,3.0014,1.3282,471,440
