date,code,company,quote
2013-01-18,'002362,汉王科技,10
2013-01-17,'002362,汉王科技,10.06
2013-01-16,'002362,汉王科技,10.27
2013-01-15,'002362,汉王科技,10.18
2013-01-14,'002362,汉王科技,10.02
2013-01-11,'002362,汉王科技,10.2
2013-01-10,'002362,汉王科技,9.89
2013-01-09,'002362,汉王科技,9.46
2013-01-08,'002362,汉王科技,9.45
2013-01-07,'002362,汉王科技,9.26
2013-01-04,'002362,汉王科技,9.26
2012-12-31,'002362,汉王科技,9.31
2012-12-28,'002362,汉王科技,9.38
2012-12-27,'002362,汉王科技,9.27
2012-12-26,'002362,汉王科技,9.22
2012-12-25,'002362,汉王科技,8.95
2012-12-24,'002362,汉王科技,8.82
2012-12-21,'002362,汉王科技,8.81
2012-12-20,'002362,汉王科技,8.89
2012-12-19,'002362,汉王科技,8.82
2012-12-18,'002362,汉王科技,8.96
2012-12-17,'002362,汉王科技,8.85
2012-12-14,'002362,汉王科技,8.56
2012-12-13,'002362,汉王科技,8.75
2012-12-12,'002362,汉王科技,8.64
2012-12-11,'002362,汉王科技,8.83
2012-12-10,'002362,汉王科技,8.75
2012-12-07,'002362,汉王科技,8.64
2012-12-06,'002362,汉王科技,7.85
2012-12-05,'002362,汉王科技,7.85
2012-12-04,'002362,汉王科技,7.63
2012-12-03,'002362,汉王科技,8
2012-11-30,'002362,汉王科技,7.88
2012-11-29,'002362,汉王科技,8.05
2012-11-28,'002362,汉王科技,8.21
2012-11-27,'002362,汉王科技,8.65
2012-11-26,'002362,汉王科技,8.85
2012-11-23,'002362,汉王科技,8.83
2012-11-22,'002362,汉王科技,8.98
2012-11-21,'002362,汉王科技,8.9
2012-11-20,'002362,汉王科技,9.01
2012-11-19,'002362,汉王科技,8.65
2012-11-16,'002362,汉王科技,8.69
2012-11-15,'002362,汉王科技,8.94
2012-11-14,'002362,汉王科技,8.91
2012-11-13,'002362,汉王科技,9.17
2012-11-12,'002362,汉王科技,9.07
2012-11-09,'002362,汉王科技,9.2
2012-11-08,'002362,汉王科技,9.63
2012-11-07,'002362,汉王科技,9.62
2012-11-06,'002362,汉王科技,9.74
2012-11-05,'002362,汉王科技,9.64
2012-11-02,'002362,汉王科技,9.63
2012-11-01,'002362,汉王科技,9.46
2012-10-31,'002362,汉王科技,9.42
2012-10-30,'002362,汉王科技,9.45
2012-10-29,'002362,汉王科技,9.5
2012-10-26,'002362,汉王科技,9.95
2012-10-25,'002362,汉王科技,9.97
2012-10-24,'002362,汉王科技,10.02
2012-10-23,'002362,汉王科技,10.22
2012-10-22,'002362,汉王科技,10.17
2012-10-19,'002362,汉王科技,10.1
2012-10-18,'002362,汉王科技,9.87
2012-10-17,'002362,汉王科技,9.79
2012-10-16,'002362,汉王科技,9.84
2012-10-15,'002362,汉王科技,10.13
2012-10-12,'002362,汉王科技,10
2012-10-11,'002362,汉王科技,10.3
2012-10-10,'002362,汉王科技,10.07
2012-10-09,'002362,汉王科技,9.82
2012-10-08,'002362,汉王科技,9.82
2012-09-28,'002362,汉王科技,9.67
2012-09-27,'002362,汉王科技,9.42
2012-09-26,'002362,汉王科技,9.76
2012-09-25,'002362,汉王科技,9.78
2012-09-24,'002362,汉王科技,9.71
2012-09-21,'002362,汉王科技,10.08
2012-09-20,'002362,汉王科技,10.56
2012-09-19,'002362,汉王科技,10.35
2012-09-18,'002362,汉王科技,10.47
2012-09-17,'002362,汉王科技,10.57
2012-09-14,'002362,汉王科技,10.5
2012-09-13,'002362,汉王科技,10.97
2012-09-12,'002362,汉王科技,11.12
2012-09-11,'002362,汉王科技,11.13
2012-09-10,'002362,汉王科技,10.12
2012-09-07,'002362,汉王科技,9.75
2012-09-06,'002362,汉王科技,9.79
2012-09-05,'002362,汉王科技,9.45
2012-09-04,'002362,汉王科技,9.36
2012-09-03,'002362,汉王科技,9.25
2012-08-31,'002362,汉王科技,9.34
2012-08-30,'002362,汉王科技,9.67
2012-08-29,'002362,汉王科技,9.48
2012-08-28,'002362,汉王科技,9.39
2012-08-27,'002362,汉王科技,9.58
2012-08-24,'002362,汉王科技,9.78
2012-08-23,'002362,汉王科技,9.59
2012-08-22,'002362,汉王科技,9.61
2012-08-21,'002362,汉王科技,9.45
2012-08-20,'002362,汉王科技,9.5
2012-08-17,'002362,汉王科技,9.36
2012-08-16,'002362,汉王科技,9.38
2012-08-15,'002362,汉王科技,9.39
2012-08-14,'002362,汉王科技,9.16
2012-08-13,'002362,汉王科技,9.58
2012-08-10,'002362,汉王科技,9.67
2012-08-09,'002362,汉王科技,9.53
2012-08-08,'002362,汉王科技,9.56
2012-08-07,'002362,汉王科技,9.5
2012-08-06,'002362,汉王科技,9.35
2012-08-03,'002362,汉王科技,9.2
2012-08-02,'002362,汉王科技,9.22
2012-08-01,'002362,汉王科技,9.13
2012-07-31,'002362,汉王科技,9.41
2012-07-30,'002362,汉王科技,10.46
2012-07-27,'002362,汉王科技,10.5
2012-07-26,'002362,汉王科技,10.63
2012-07-25,'002362,汉王科技,10.83
2012-07-24,'002362,汉王科技,10.16
2012-07-23,'002362,汉王科技,10.28
2012-07-20,'002362,汉王科技,10.39
2012-07-19,'002362,汉王科技,10.23
2012-07-18,'002362,汉王科技,10.15
2012-07-17,'002362,汉王科技,10.05
2012-07-16,'002362,汉王科技,10.64
2012-07-13,'002362,汉王科技,10.68
2012-07-12,'002362,汉王科技,10.57
2012-07-11,'002362,汉王科技,10.51
2012-07-10,'002362,汉王科技,10.48
2012-07-09,'002362,汉王科技,11.01
2012-07-06,'002362,汉王科技,10.8
2012-07-05,'002362,汉王科技,11.2
2012-07-04,'002362,汉王科技,11.27
2012-07-03,'002362,汉王科技,11.16
2012-07-02,'002362,汉王科技,11.09
2012-06-29,'002362,汉王科技,11.06
2012-06-28,'002362,汉王科技,11.3
2012-06-27,'002362,汉王科技,11.58
2012-06-26,'002362,汉王科技,11.66
2012-06-25,'002362,汉王科技,12.28
2012-06-21,'002362,汉王科技,12.25
2012-06-20,'002362,汉王科技,12.24
2012-06-19,'002362,汉王科技,12.25
2012-06-18,'002362,汉王科技,12.08
2012-06-15,'002362,汉王科技,11.9
2012-06-14,'002362,汉王科技,12.01
2012-06-13,'002362,汉王科技,11.81
2012-06-12,'002362,汉王科技,11.93
2012-06-11,'002362,汉王科技,11.7
2012-06-08,'002362,汉王科技,11.77
2012-06-07,'002362,汉王科技,12.04
2012-06-06,'002362,汉王科技,11.67
2012-06-05,'002362,汉王科技,11.71
2012-06-04,'002362,汉王科技,12.32
2012-06-01,'002362,汉王科技,12.38
2012-05-31,'002362,汉王科技,12.19
2012-05-30,'002362,汉王科技,12.17
2012-05-29,'002362,汉王科技,11.9
2012-05-28,'002362,汉王科技,12.16
2012-05-25,'002362,汉王科技,12.25
2012-05-24,'002362,汉王科技,12.23
2012-05-23,'002362,汉王科技,12.28
2012-05-22,'002362,汉王科技,12.15
2012-05-21,'002362,汉王科技,12.12
2012-05-18,'002362,汉王科技,12.29
2012-05-17,'002362,汉王科技,12.18
2012-05-16,'002362,汉王科技,12.26
2012-05-15,'002362,汉王科技,12.58
2012-05-14,'002362,汉王科技,12.48
2012-05-11,'002362,汉王科技,12.54
2012-05-10,'002362,汉王科技,12.51
2012-05-09,'002362,汉王科技,12.83
2012-05-08,'002362,汉王科技,12.86
2012-05-07,'002362,汉王科技,12.98
2012-05-04,'002362,汉王科技,12.29
2012-05-03,'002362,汉王科技,12.22
2012-05-02,'002362,汉王科技,12.08
2012-04-27,'002362,汉王科技,12.23
2012-04-26,'002362,汉王科技,11.95
2012-04-25,'002362,汉王科技,11.82
2012-04-24,'002362,汉王科技,12.3
2012-04-23,'002362,汉王科技,13.06
2012-04-20,'002362,汉王科技,12.88
2012-04-19,'002362,汉王科技,13
2012-04-18,'002362,汉王科技,12.7
2012-04-17,'002362,汉王科技,12.7
2012-04-16,'002362,汉王科技,12.65
2012-04-13,'002362,汉王科技,12.54
2012-04-12,'002362,汉王科技,12.22
2012-04-11,'002362,汉王科技,12.26
2012-04-10,'002362,汉王科技,12.28
2012-04-09,'002362,汉王科技,12.43
2012-04-06,'002362,汉王科技,12.38
2012-04-05,'002362,汉王科技,12.12
2012-03-30,'002362,汉王科技,12.09
2012-03-29,'002362,汉王科技,12.42
2012-03-28,'002362,汉王科技,13.55
2012-03-27,'002362,汉王科技,13.75
2012-03-26,'002362,汉王科技,13.67
2012-03-23,'002362,汉王科技,13.98
2012-03-22,'002362,汉王科技,14.05
2012-03-21,'002362,汉王科技,14.01
2012-03-20,'002362,汉王科技,14.6
2012-03-19,'002362,汉王科技,14.78
2012-03-16,'002362,汉王科技,13.85
2012-03-15,'002362,汉王科技,14.04
2012-03-14,'002362,汉王科技,14.88
2012-03-13,'002362,汉王科技,14.79
2012-03-12,'002362,汉王科技,14.83
2012-03-09,'002362,汉王科技,14.84
2012-03-08,'002362,汉王科技,14.66
2012-03-07,'002362,汉王科技,14.31
2012-03-06,'002362,汉王科技,14.51
2012-03-05,'002362,汉王科技,14.28
2012-03-02,'002362,汉王科技,14.13
2012-03-01,'002362,汉王科技,14.12
2012-02-29,'002362,汉王科技,14.18
2012-02-28,'002362,汉王科技,14.65
2012-02-27,'002362,汉王科技,14.73
2012-02-24,'002362,汉王科技,14.51
2012-02-23,'002362,汉王科技,14.7
2012-02-22,'002362,汉王科技,14.41
2012-02-21,'002362,汉王科技,14.28
2012-02-20,'002362,汉王科技,14.2
2012-02-17,'002362,汉王科技,14.01
2012-02-16,'002362,汉王科技,14.13
2012-02-15,'002362,汉王科技,13.89
2012-02-14,'002362,汉王科技,13.8
2012-02-13,'002362,汉王科技,13.84
2012-02-10,'002362,汉王科技,13.77
2012-02-09,'002362,汉王科技,13.56
2012-02-08,'002362,汉王科技,12.33
2012-02-07,'002362,汉王科技,12.63
2012-02-06,'002362,汉王科技,12.51
2012-02-03,'002362,汉王科技,12.13
2012-02-02,'002362,汉王科技,11.85
2012-02-01,'002362,汉王科技,11.98
2012-01-31,'002362,汉王科技,12
2012-01-30,'002362,汉王科技,11.9
2012-01-20,'002362,汉王科技,11.9
2012-01-19,'002362,汉王科技,11.95
2012-01-18,'002362,汉王科技,12.45
2012-01-17,'002362,汉王科技,11.96
2012-01-16,'002362,汉王科技,11.96
2012-01-13,'002362,汉王科技,12.75
2012-01-12,'002362,汉王科技,12.45
2012-01-11,'002362,汉王科技,12.42
2012-01-10,'002362,汉王科技,11.83
2012-01-09,'002362,汉王科技,11.31
2012-01-06,'002362,汉王科技,11.11
2012-01-05,'002362,汉王科技,12.08
2012-01-04,'002362,汉王科技,11.6
2011-12-30,'002362,汉王科技,11.47
2011-12-29,'002362,汉王科技,11.57
2011-12-28,'002362,汉王科技,12.29
2011-12-27,'002362,汉王科技,13.01
2011-12-26,'002362,汉王科技,13.32
2011-12-23,'002362,汉王科技,14.13
2011-12-22,'002362,汉王科技,14.5
2011-12-21,'002362,汉王科技,15.02
2011-12-20,'002362,汉王科技,15.05
2011-12-19,'002362,汉王科技,15.01
2011-12-16,'002362,汉王科技,14.53
2011-12-15,'002362,汉王科技,14.52
2011-12-14,'002362,汉王科技,15.11
2011-12-13,'002362,汉王科技,15.98
2011-12-12,'002362,汉王科技,16.06
2011-12-09,'002362,汉王科技,16.29
2011-12-08,'002362,汉王科技,16.15
2011-12-07,'002362,汉王科技,16.15
2011-12-06,'002362,汉王科技,15.97
2011-12-05,'002362,汉王科技,16.33
2011-12-02,'002362,汉王科技,16.52
2011-12-01,'002362,汉王科技,16.2
2011-11-30,'002362,汉王科技,17.47
2011-11-29,'002362,汉王科技,17.08
2011-11-28,'002362,汉王科技,16.96
2011-11-25,'002362,汉王科技,17.32
2011-11-24,'002362,汉王科技,17.61
2011-11-23,'002362,汉王科技,17.7
2011-11-22,'002362,汉王科技,18
2011-11-21,'002362,汉王科技,18.1
2011-11-18,'002362,汉王科技,19.07
2011-11-17,'002362,汉王科技,19.41
2011-11-16,'002362,汉王科技,19.45
2011-11-15,'002362,汉王科技,19.45
2011-11-14,'002362,汉王科技,18.89
2011-11-11,'002362,汉王科技,19.26
2011-11-10,'002362,汉王科技,19.28
2011-11-09,'002362,汉王科技,19
2011-11-08,'002362,汉王科技,19.72
2011-11-07,'002362,汉王科技,19.52
2011-11-04,'002362,汉王科技,19.65
2011-11-03,'002362,汉王科技,20.38
2011-11-02,'002362,汉王科技,19.79
2011-11-01,'002362,汉王科技,19.14
2011-10-31,'002362,汉王科技,17.4
2011-10-28,'002362,汉王科技,16.81
2011-10-27,'002362,汉王科技,17
2011-10-26,'002362,汉王科技,16.79
2011-10-25,'002362,汉王科技,16.3
2011-10-24,'002362,汉王科技,15.81
2011-10-21,'002362,汉王科技,16.25
2011-10-20,'002362,汉王科技,17.33
2011-10-19,'002362,汉王科技,17.23
2011-10-18,'002362,汉王科技,18.02
2011-10-17,'002362,汉王科技,18.17
2011-10-14,'002362,汉王科技,18.35
2011-10-13,'002362,汉王科技,17.92
2011-10-12,'002362,汉王科技,17.25
2011-10-11,'002362,汉王科技,17.28
2011-10-10,'002362,汉王科技,17.19
2011-09-30,'002362,汉王科技,17.06
2011-09-29,'002362,汉王科技,17.47
2011-09-28,'002362,汉王科技,17.97
2011-09-27,'002362,汉王科技,18.1
2011-09-26,'002362,汉王科技,18.8
2011-09-23,'002362,汉王科技,18.18
2011-09-22,'002362,汉王科技,18.57
2011-09-21,'002362,汉王科技,17.98
2011-09-20,'002362,汉王科技,18.26
2011-09-19,'002362,汉王科技,18.27
2011-09-16,'002362,汉王科技,18.24
2011-09-15,'002362,汉王科技,18.26
2011-09-14,'002362,汉王科技,17.88
2011-09-13,'002362,汉王科技,18.17
2011-09-09,'002362,汉王科技,18.5
2011-09-08,'002362,汉王科技,18.86
2011-09-07,'002362,汉王科技,18.36
2011-09-06,'002362,汉王科技,18.31
2011-09-05,'002362,汉王科技,19.02
2011-09-02,'002362,汉王科技,19.59
2011-09-01,'002362,汉王科技,19.03
2011-08-31,'002362,汉王科技,18.98
2011-08-30,'002362,汉王科技,19.47
2011-08-29,'002362,汉王科技,19.95
2011-08-26,'002362,汉王科技,19.94
2011-08-25,'002362,汉王科技,19.71
2011-08-24,'002362,汉王科技,19.36
2011-08-23,'002362,汉王科技,18.84
2011-08-22,'002362,汉王科技,18.7
2011-08-19,'002362,汉王科技,19.25
2011-08-18,'002362,汉王科技,19.65
2011-08-17,'002362,汉王科技,19.62
2011-08-16,'002362,汉王科技,20.1
2011-08-15,'002362,汉王科技,19.97
2011-08-12,'002362,汉王科技,18.61
2011-08-11,'002362,汉王科技,18.22
2011-08-10,'002362,汉王科技,18.1
2011-08-09,'002362,汉王科技,18.62
2011-08-08,'002362,汉王科技,20.61
2011-08-05,'002362,汉王科技,21.54
2011-08-04,'002362,汉王科技,21.47
2011-08-03,'002362,汉王科技,21.6
2011-08-02,'002362,汉王科技,20.46
2011-08-01,'002362,汉王科技,21.15
2011-07-29,'002362,汉王科技,21.26
2011-07-28,'002362,汉王科技,21.82
2011-07-27,'002362,汉王科技,21.67
2011-07-26,'002362,汉王科技,22.08
2011-07-25,'002362,汉王科技,23.96
2011-07-22,'002362,汉王科技,23.84
2011-07-21,'002362,汉王科技,23.85
2011-07-20,'002362,汉王科技,23.92
2011-07-19,'002362,汉王科技,23.94
2011-07-18,'002362,汉王科技,24.09
2011-07-15,'002362,汉王科技,25.91
2011-07-14,'002362,汉王科技,25.95
2011-07-13,'002362,汉王科技,25.41
2011-07-12,'002362,汉王科技,26.61
2011-07-11,'002362,汉王科技,26.45
2011-07-08,'002362,汉王科技,26.03
2011-07-07,'002362,汉王科技,26.38
2011-07-06,'002362,汉王科技,24.72
2011-07-05,'002362,汉王科技,24.85
2011-07-04,'002362,汉王科技,24.45
2011-07-01,'002362,汉王科技,25.22
2011-06-30,'002362,汉王科技,25.57
2011-06-29,'002362,汉王科技,25.83
2011-06-28,'002362,汉王科技,25.36
2011-06-27,'002362,汉王科技,25.6
2011-06-24,'002362,汉王科技,24.61
2011-06-23,'002362,汉王科技,24.49
2011-06-22,'002362,汉王科技,25.01
2011-06-21,'002362,汉王科技,24.8
2011-06-20,'002362,汉王科技,23.3
2011-06-17,'002362,汉王科技,23.75
2011-06-16,'002362,汉王科技,25.41
2011-06-15,'002362,汉王科技,26.29
2011-06-14,'002362,汉王科技,26.09
2011-06-13,'002362,汉王科技,27.85
2011-06-10,'002362,汉王科技,25.7
2011-06-09,'002362,汉王科技,24.37
2011-06-08,'002362,汉王科技,24.01
2011-06-07,'002362,汉王科技,24.18
2011-06-03,'002362,汉王科技,24.79
2011-06-02,'002362,汉王科技,24.09
2011-06-01,'002362,汉王科技,23.99
2011-05-31,'002362,汉王科技,23
2011-05-30,'002362,汉王科技,20.91
2011-05-27,'002362,汉王科技,19.01
2011-05-26,'002362,汉王科技,20.14
2011-05-25,'002362,汉王科技,20.79
2011-05-24,'002362,汉王科技,18.9
2011-05-23,'002362,汉王科技,20.02
2011-05-20,'002362,汉王科技,21.35
2011-05-19,'002362,汉王科技,22.96
2011-05-18,'002362,汉王科技,23
2011-05-17,'002362,汉王科技,22.7
2011-05-16,'002362,汉王科技,23.21
2011-05-13,'002362,汉王科技,23.89
2011-05-12,'002362,汉王科技,24.94
2011-05-11,'002362,汉王科技,24.7
2011-05-10,'002362,汉王科技,24.66
2011-05-09,'002362,汉王科技,24.02
2011-05-06,'002362,汉王科技,23.9
2011-05-05,'002362,汉王科技,24.02
2011-05-04,'002362,汉王科技,25.3
2011-05-03,'002362,汉王科技,25.41
2011-04-29,'002362,汉王科技,25.7
2011-04-28,'002362,汉王科技,26.99
2011-04-27,'002362,汉王科技,55.92
2011-04-26,'002362,汉王科技,53.78
2011-04-25,'002362,汉王科技,59.64
2011-04-22,'002362,汉王科技,59.65
2011-04-21,'002362,汉王科技,59.6
2011-04-20,'002362,汉王科技,60.07
2011-04-19,'002362,汉王科技,66.61
2011-04-18,'002362,汉王科技,70.92
2011-04-15,'002362,汉王科技,70.92
2011-04-14,'002362,汉王科技,71.79
2011-04-13,'002362,汉王科技,70.98
2011-04-12,'002362,汉王科技,70.93
2011-04-11,'002362,汉王科技,72.19
2011-04-08,'002362,汉王科技,71.88
2011-04-07,'002362,汉王科技,70.86
2011-04-06,'002362,汉王科技,71.5
2011-04-01,'002362,汉王科技,71.2
2011-03-31,'002362,汉王科技,70.92
2011-03-30,'002362,汉王科技,71.02
2011-03-29,'002362,汉王科技,72.77
2011-03-28,'002362,汉王科技,72.8
2011-03-25,'002362,汉王科技,72.67
2011-03-24,'002362,汉王科技,72.37
2011-03-23,'002362,汉王科技,72.5
2011-03-22,'002362,汉王科技,74.12
2011-03-21,'002362,汉王科技,75.4
2011-03-18,'002362,汉王科技,73.65
2011-03-17,'002362,汉王科技,75.15
2011-03-16,'002362,汉王科技,74.39
2011-03-15,'002362,汉王科技,77
2011-03-14,'002362,汉王科技,78.51
2011-03-11,'002362,汉王科技,78.47
2011-03-10,'002362,汉王科技,76.52
2011-03-09,'002362,汉王科技,77.03
2011-03-08,'002362,汉王科技,77.18
2011-03-07,'002362,汉王科技,75.8
2011-03-04,'002362,汉王科技,74.85
2011-03-03,'002362,汉王科技,77.93
2011-03-02,'002362,汉王科技,79.1
2011-03-01,'002362,汉王科技,78.6
2011-02-28,'002362,汉王科技,77.99
2011-02-25,'002362,汉王科技,79.09
2011-02-24,'002362,汉王科技,80.38
2011-02-23,'002362,汉王科技,81.32
2011-02-22,'002362,汉王科技,82.6
2011-02-21,'002362,汉王科技,81.55
2011-02-18,'002362,汉王科技,83.13
2011-02-17,'002362,汉王科技,79.32
2011-02-16,'002362,汉王科技,78.55
2011-02-15,'002362,汉王科技,77.89
2011-02-14,'002362,汉王科技,76.12
2011-02-11,'002362,汉王科技,75.56
2011-02-10,'002362,汉王科技,73.02
2011-02-09,'002362,汉王科技,75.4
2011-02-01,'002362,汉王科技,76.56
2011-01-31,'002362,汉王科技,74.14
2011-01-28,'002362,汉王科技,73.43
2011-01-27,'002362,汉王科技,72.73
2011-01-26,'002362,汉王科技,72.42
2011-01-25,'002362,汉王科技,76.01
2011-01-24,'002362,汉王科技,77.65
2011-01-21,'002362,汉王科技,77.26
2011-01-20,'002362,汉王科技,80.1
2011-01-19,'002362,汉王科技,79.36
2011-01-18,'002362,汉王科技,78.44
2011-01-17,'002362,汉王科技,82.18
2011-01-14,'002362,汉王科技,84.1
2011-01-13,'002362,汉王科技,83.96
2011-01-12,'002362,汉王科技,82.99
2011-01-11,'002362,汉王科技,84.91
2011-01-10,'002362,汉王科技,85.16
2011-01-07,'002362,汉王科技,84.9
2011-01-06,'002362,汉王科技,85.6
